98.99%,1.268GiB / 5GiB,2024-03-07 20:41:56
101.55%,1.267GiB / 5GiB,2024-03-07 20:42:03
100.08%,1.071GiB / 5GiB,2024-03-07 20:42:10
100.15%,1004MiB / 5GiB,2024-03-07 20:42:17
99.99%,1001MiB / 5GiB,2024-03-07 20:42:24
99.98%,1003MiB / 5GiB,2024-03-07 20:42:31
101.18%,1006MiB / 5GiB,2024-03-07 20:42:38
99.19%,1007MiB / 5GiB,2024-03-07 20:42:45
99.53%,967.1MiB / 5GiB,2024-03-07 20:42:52
99.27%,939.6MiB / 5GiB,2024-03-07 20:42:59
100.63%,941.7MiB / 5GiB,2024-03-07 20:43:06
98.82%,944.1MiB / 5GiB,2024-03-07 20:43:13
100.20%,946.3MiB / 5GiB,2024-03-07 20:43:20
99.86%,947.9MiB / 5GiB,2024-03-07 20:43:27
101.01%,949.6MiB / 5GiB,2024-03-07 20:43:35
99.18%,951.4MiB / 5GiB,2024-03-07 20:43:42
100.28%,953.1MiB / 5GiB,2024-03-07 20:43:49
99.34%,954.5MiB / 5GiB,2024-03-07 20:43:56
100.70%,956.3MiB / 5GiB,2024-03-07 20:44:03
99.44%,958MiB / 5GiB,2024-03-07 20:44:10
99.64%,959.4MiB / 5GiB,2024-03-07 20:44:17
96.83%,945.5MiB / 5GiB,2024-03-07 20:44:24
98.50%,725.8MiB / 5GiB,2024-03-07 20:44:31
99.95%,694.6MiB / 5GiB,2024-03-07 20:44:38
100.04%,694.2MiB / 5GiB,2024-03-07 20:44:45
100.30%,662.1MiB / 5GiB,2024-03-07 20:44:52
99.95%,662MiB / 5GiB,2024-03-07 20:44:59
99.72%,661.9MiB / 5GiB,2024-03-07 20:45:06
100.12%,662MiB / 5GiB,2024-03-07 20:45:13
100.17%,662.3MiB / 5GiB,2024-03-07 20:45:20
99.18%,662MiB / 5GiB,2024-03-07 20:45:27
99.46%,661.9MiB / 5GiB,2024-03-07 20:45:34
99.64%,661.9MiB / 5GiB,2024-03-07 20:45:41
100.16%,662MiB / 5GiB,2024-03-07 20:45:48
99.52%,661.8MiB / 5GiB,2024-03-07 20:45:55
99.78%,662.2MiB / 5GiB,2024-03-07 20:46:02
99.52%,662MiB / 5GiB,2024-03-07 20:46:10
99.60%,661.9MiB / 5GiB,2024-03-07 20:46:17
99.40%,662.1MiB / 5GiB,2024-03-07 20:46:24
99.78%,662.1MiB / 5GiB,2024-03-07 20:46:31
98.36%,662.2MiB / 5GiB,2024-03-07 20:46:38
99.51%,662.3MiB / 5GiB,2024-03-07 20:46:45
99.35%,661.9MiB / 5GiB,2024-03-07 20:46:52
99.42%,662MiB / 5GiB,2024-03-07 20:46:59
99.62%,662.5MiB / 5GiB,2024-03-07 20:47:06
99.86%,662.2MiB / 5GiB,2024-03-07 20:47:13
99.46%,662MiB / 5GiB,2024-03-07 20:47:20
100.03%,662.1MiB / 5GiB,2024-03-07 20:47:27
100.06%,662.1MiB / 5GiB,2024-03-07 20:47:34
99.39%,662.9MiB / 5GiB,2024-03-07 20:47:41
99.30%,662.2MiB / 5GiB,2024-03-07 20:47:48
99.85%,662.5MiB / 5GiB,2024-03-07 20:47:55
100.13%,662.3MiB / 5GiB,2024-03-07 20:48:02
99.66%,662.2MiB / 5GiB,2024-03-07 20:48:09
99.51%,662.3MiB / 5GiB,2024-03-07 20:48:16
100.05%,662.1MiB / 5GiB,2024-03-07 20:48:23
99.51%,662.4MiB / 5GiB,2024-03-07 20:48:30
100.19%,662.3MiB / 5GiB,2024-03-07 20:48:37
99.56%,662MiB / 5GiB,2024-03-07 20:48:45
100.10%,662.1MiB / 5GiB,2024-03-07 20:48:52
100.23%,662.3MiB / 5GiB,2024-03-07 20:48:59
99.20%,662.3MiB / 5GiB,2024-03-07 20:49:06
99.89%,662.2MiB / 5GiB,2024-03-07 20:49:13
100.19%,662.3MiB / 5GiB,2024-03-07 20:49:20
100.20%,662.2MiB / 5GiB,2024-03-07 20:49:27
99.91%,662.6MiB / 5GiB,2024-03-07 20:49:34
99.35%,662.3MiB / 5GiB,2024-03-07 20:49:41
99.42%,662.5MiB / 5GiB,2024-03-07 20:49:48
100.50%,662.2MiB / 5GiB,2024-03-07 20:49:55
100.09%,662MiB / 5GiB,2024-03-07 20:50:02
100.53%,662.6MiB / 5GiB,2024-03-07 20:50:09
99.34%,662.4MiB / 5GiB,2024-03-07 20:50:16
100.03%,662.2MiB / 5GiB,2024-03-07 20:50:23
99.16%,662.4MiB / 5GiB,2024-03-07 20:50:30
99.81%,663.2MiB / 5GiB,2024-03-07 20:50:37
99.76%,663.5MiB / 5GiB,2024-03-07 20:50:44
99.83%,663.5MiB / 5GiB,2024-03-07 20:50:51
99.47%,663.3MiB / 5GiB,2024-03-07 20:50:58
99.69%,663.4MiB / 5GiB,2024-03-07 20:51:05
99.34%,663.5MiB / 5GiB,2024-03-07 20:51:12
100.08%,664MiB / 5GiB,2024-03-07 20:51:19
100.06%,663.9MiB / 5GiB,2024-03-07 20:51:27
99.48%,663.2MiB / 5GiB,2024-03-07 20:51:34
99.58%,663.2MiB / 5GiB,2024-03-07 20:51:41
98.85%,663.5MiB / 5GiB,2024-03-07 20:51:48
99.95%,663.3MiB / 5GiB,2024-03-07 20:51:55
100.24%,663.3MiB / 5GiB,2024-03-07 20:52:02
100.28%,663.3MiB / 5GiB,2024-03-07 20:52:09
99.31%,663.3MiB / 5GiB,2024-03-07 20:52:16
99.71%,663.3MiB / 5GiB,2024-03-07 20:52:23
99.19%,663.2MiB / 5GiB,2024-03-07 20:52:30
99.79%,663.4MiB / 5GiB,2024-03-07 20:52:37
99.91%,663.4MiB / 5GiB,2024-03-07 20:52:44
99.47%,663.3MiB / 5GiB,2024-03-07 20:52:51
99.30%,663.7MiB / 5GiB,2024-03-07 20:52:58
100.14%,663.6MiB / 5GiB,2024-03-07 20:53:05
99.58%,663.6MiB / 5GiB,2024-03-07 20:53:12
99.75%,663MiB / 5GiB,2024-03-07 20:53:19
100.05%,663.2MiB / 5GiB,2024-03-07 20:53:26
99.76%,663.2MiB / 5GiB,2024-03-07 20:53:33
99.26%,663.2MiB / 5GiB,2024-03-07 20:53:40
99.69%,663.4MiB / 5GiB,2024-03-07 20:53:47
99.19%,663.2MiB / 5GiB,2024-03-07 20:53:55
100.00%,663.3MiB / 5GiB,2024-03-07 20:54:02
98.73%,663.3MiB / 5GiB,2024-03-07 20:54:09
99.41%,663.5MiB / 5GiB,2024-03-07 20:54:16
99.83%,663.2MiB / 5GiB,2024-03-07 20:54:23
99.25%,663.3MiB / 5GiB,2024-03-07 20:54:30
99.83%,663.2MiB / 5GiB,2024-03-07 20:54:37
99.47%,663.6MiB / 5GiB,2024-03-07 20:54:44
99.37%,663.4MiB / 5GiB,2024-03-07 20:54:51
98.36%,663.4MiB / 5GiB,2024-03-07 20:54:58
100.02%,663.1MiB / 5GiB,2024-03-07 20:55:05
98.81%,663.4MiB / 5GiB,2024-03-07 20:55:12
99.17%,663.2MiB / 5GiB,2024-03-07 20:55:19
99.89%,663.4MiB / 5GiB,2024-03-07 20:55:26
99.90%,663.4MiB / 5GiB,2024-03-07 20:55:33
100.02%,663.1MiB / 5GiB,2024-03-07 20:55:40
99.37%,663.2MiB / 5GiB,2024-03-07 20:55:47
99.86%,663.5MiB / 5GiB,2024-03-07 20:55:54
99.23%,663.3MiB / 5GiB,2024-03-07 20:56:01
99.51%,663.2MiB / 5GiB,2024-03-07 20:56:08
100.06%,663.4MiB / 5GiB,2024-03-07 20:56:15
98.65%,663.4MiB / 5GiB,2024-03-07 20:56:23
99.42%,663.4MiB / 5GiB,2024-03-07 20:56:30
0.06%,289.3MiB / 5GiB,2024-03-07 20:56:37
0.03%,9.699MiB / 5GiB,2024-03-07 21:19:44
0.26%,13.56MiB / 5GiB,2024-03-07 21:19:51
0.02%,13.44MiB / 5GiB,2024-03-07 21:19:58
0.10%,13.44MiB / 5GiB,2024-03-07 21:20:05
0.03%,13.44MiB / 5GiB,2024-03-07 21:20:13
0.03%,13.44MiB / 5GiB,2024-03-07 21:20:20
0.04%,13.44MiB / 5GiB,2024-03-07 21:20:27
0.03%,13.44MiB / 5GiB,2024-03-07 21:20:34
0.08%,13.44MiB / 5GiB,2024-03-07 21:20:41
0.04%,13.44MiB / 5GiB,2024-03-07 21:20:48
0.02%,13.44MiB / 5GiB,2024-03-07 21:20:55
0.02%,77.39MiB / 5GiB,2024-03-07 21:21:02
99.60%,234.9MiB / 5GiB,2024-03-07 21:21:10
100.00%,340.1MiB / 5GiB,2024-03-07 21:21:17
99.02%,538.9MiB / 5GiB,2024-03-07 21:21:24
99.68%,568MiB / 5GiB,2024-03-07 21:21:31
99.20%,588.7MiB / 5GiB,2024-03-07 21:21:38
94.85%,636.5MiB / 5GiB,2024-03-07 21:21:45
98.53%,804.5MiB / 5GiB,2024-03-07 21:21:52
96.61%,837.7MiB / 5GiB,2024-03-07 21:21:59
98.33%,888.4MiB / 5GiB,2024-03-07 21:22:06
99.53%,902.9MiB / 5GiB,2024-03-07 21:22:13
101.00%,905MiB / 5GiB,2024-03-07 21:22:20
99.26%,906.5MiB / 5GiB,2024-03-07 21:22:27
100.72%,908.4MiB / 5GiB,2024-03-07 21:22:34
99.04%,909.9MiB / 5GiB,2024-03-07 21:22:41
101.47%,911.8MiB / 5GiB,2024-03-07 21:22:48
99.02%,913.3MiB / 5GiB,2024-03-07 21:22:55
99.76%,820.9MiB / 5GiB,2024-03-07 21:23:02
99.63%,821.1MiB / 5GiB,2024-03-07 21:23:09
100.98%,822.3MiB / 5GiB,2024-03-07 21:23:16
99.28%,824.5MiB / 5GiB,2024-03-07 21:23:24
99.66%,826.1MiB / 5GiB,2024-03-07 21:23:31
96.27%,718MiB / 5GiB,2024-03-07 21:23:38
92.39%,609.7MiB / 5GiB,2024-03-07 21:23:45
88.59%,587.8MiB / 5GiB,2024-03-07 21:23:52
97.96%,588.2MiB / 5GiB,2024-03-07 21:23:59
95.06%,587.8MiB / 5GiB,2024-03-07 21:24:06
92.85%,587.9MiB / 5GiB,2024-03-07 21:24:13
90.43%,587.7MiB / 5GiB,2024-03-07 21:24:20
94.90%,587.7MiB / 5GiB,2024-03-07 21:24:27
93.76%,587.9MiB / 5GiB,2024-03-07 21:24:34
96.68%,587.8MiB / 5GiB,2024-03-07 21:24:41
92.15%,588MiB / 5GiB,2024-03-07 21:24:48
93.40%,588MiB / 5GiB,2024-03-07 21:24:55
96.39%,588.7MiB / 5GiB,2024-03-07 21:25:02
95.19%,587.7MiB / 5GiB,2024-03-07 21:25:09
95.71%,587.9MiB / 5GiB,2024-03-07 21:25:16
95.93%,588MiB / 5GiB,2024-03-07 21:25:23
97.61%,587.8MiB / 5GiB,2024-03-07 21:25:30
95.23%,587.7MiB / 5GiB,2024-03-07 21:25:37
92.24%,587.7MiB / 5GiB,2024-03-07 21:25:44
95.43%,587.8MiB / 5GiB,2024-03-07 21:25:51
93.47%,587.8MiB / 5GiB,2024-03-07 21:25:59
92.99%,587.7MiB / 5GiB,2024-03-07 21:26:06
96.24%,587.8MiB / 5GiB,2024-03-07 21:26:13
93.31%,587.9MiB / 5GiB,2024-03-07 21:26:20
93.39%,587.8MiB / 5GiB,2024-03-07 21:26:27
90.61%,588.4MiB / 5GiB,2024-03-07 21:26:34
91.97%,587.9MiB / 5GiB,2024-03-07 21:26:41
95.44%,587.8MiB / 5GiB,2024-03-07 21:26:48
93.60%,588MiB / 5GiB,2024-03-07 21:26:55
94.19%,588.3MiB / 5GiB,2024-03-07 21:27:02
95.04%,588.2MiB / 5GiB,2024-03-07 21:27:09
95.36%,588MiB / 5GiB,2024-03-07 21:27:16
92.78%,587.9MiB / 5GiB,2024-03-07 21:27:23
93.63%,587.9MiB / 5GiB,2024-03-07 21:27:30
93.14%,588MiB / 5GiB,2024-03-07 21:27:37
94.49%,588MiB / 5GiB,2024-03-07 21:27:44
96.16%,587.9MiB / 5GiB,2024-03-07 21:27:51
89.39%,587.7MiB / 5GiB,2024-03-07 21:27:58
89.14%,587.8MiB / 5GiB,2024-03-07 21:28:05
96.82%,587.8MiB / 5GiB,2024-03-07 21:28:13
90.55%,587.8MiB / 5GiB,2024-03-07 21:28:20
92.86%,587.9MiB / 5GiB,2024-03-07 21:28:27
95.61%,588MiB / 5GiB,2024-03-07 21:28:34
95.73%,588MiB / 5GiB,2024-03-07 21:28:41
93.87%,588MiB / 5GiB,2024-03-07 21:28:48
96.99%,588MiB / 5GiB,2024-03-07 21:28:55
95.67%,587.8MiB / 5GiB,2024-03-07 21:29:02
96.10%,587.8MiB / 5GiB,2024-03-07 21:29:09
96.09%,587.9MiB / 5GiB,2024-03-07 21:29:16
95.13%,587.9MiB / 5GiB,2024-03-07 21:29:23
96.16%,587.9MiB / 5GiB,2024-03-07 21:29:30
91.07%,588.6MiB / 5GiB,2024-03-07 21:29:37
97.01%,588.9MiB / 5GiB,2024-03-07 21:29:44
93.71%,589MiB / 5GiB,2024-03-07 21:29:51
96.82%,588.8MiB / 5GiB,2024-03-07 21:29:58
94.51%,588.8MiB / 5GiB,2024-03-07 21:30:05
93.49%,589.1MiB / 5GiB,2024-03-07 21:30:13
94.04%,588.6MiB / 5GiB,2024-03-07 21:30:20
96.44%,588.9MiB / 5GiB,2024-03-07 21:30:27
95.98%,588.7MiB / 5GiB,2024-03-07 21:30:34
94.76%,588.8MiB / 5GiB,2024-03-07 21:30:41
97.06%,588.5MiB / 5GiB,2024-03-07 21:30:48
96.82%,588.7MiB / 5GiB,2024-03-07 21:30:55
96.30%,588.6MiB / 5GiB,2024-03-07 21:31:02
95.47%,588.7MiB / 5GiB,2024-03-07 21:31:09
96.28%,588.7MiB / 5GiB,2024-03-07 21:31:16
97.53%,588.8MiB / 5GiB,2024-03-07 21:31:23
94.95%,588.9MiB / 5GiB,2024-03-07 21:31:30
95.76%,588.9MiB / 5GiB,2024-03-07 21:31:37
97.64%,588.9MiB / 5GiB,2024-03-07 21:31:44
95.12%,588.5MiB / 5GiB,2024-03-07 21:31:51
97.44%,575.4MiB / 5GiB,2024-03-07 21:31:58
97.00%,575.6MiB / 5GiB,2024-03-07 21:32:05
94.76%,575.8MiB / 5GiB,2024-03-07 21:32:12
97.47%,575.6MiB / 5GiB,2024-03-07 21:32:19
95.40%,575.4MiB / 5GiB,2024-03-07 21:32:27
94.80%,575.5MiB / 5GiB,2024-03-07 21:32:34
97.49%,575.5MiB / 5GiB,2024-03-07 21:32:41
98.01%,575.7MiB / 5GiB,2024-03-07 21:32:48
96.61%,575.5MiB / 5GiB,2024-03-07 21:32:55
95.87%,575.7MiB / 5GiB,2024-03-07 21:33:02
97.38%,575.6MiB / 5GiB,2024-03-07 21:33:09
96.17%,575.5MiB / 5GiB,2024-03-07 21:33:16
97.55%,575.8MiB / 5GiB,2024-03-07 21:33:23
94.24%,575.5MiB / 5GiB,2024-03-07 21:33:30
96.48%,575.4MiB / 5GiB,2024-03-07 21:33:37
97.71%,575.5MiB / 5GiB,2024-03-07 21:33:44
96.84%,575.4MiB / 5GiB,2024-03-07 21:33:51
96.27%,575.5MiB / 5GiB,2024-03-07 21:33:58
97.45%,575.5MiB / 5GiB,2024-03-07 21:34:05
96.06%,575.6MiB / 5GiB,2024-03-07 21:34:12
96.60%,575.3MiB / 5GiB,2024-03-07 21:34:19
94.07%,575.7MiB / 5GiB,2024-03-07 21:34:26
94.43%,575.6MiB / 5GiB,2024-03-07 21:34:33
98.41%,575.6MiB / 5GiB,2024-03-07 21:34:40
97.32%,575.8MiB / 5GiB,2024-03-07 21:34:47
95.17%,575.6MiB / 5GiB,2024-03-07 21:34:55
96.69%,576MiB / 5GiB,2024-03-07 21:35:02
97.52%,575.8MiB / 5GiB,2024-03-07 21:35:09
95.82%,575.6MiB / 5GiB,2024-03-07 21:35:16
0.03%,187.3MiB / 5GiB,2024-03-07 21:35:23
1.07%,152.2MiB / 5GiB,2024-03-07 21:35:30
0.06%,152.2MiB / 5GiB,2024-03-07 21:35:37
0.03%,152.2MiB / 5GiB,2024-03-07 21:35:44
0.02%,152.2MiB / 5GiB,2024-03-07 21:35:51
0.02%,152.2MiB / 5GiB,2024-03-07 21:35:58
0.11%,152.2MiB / 5GiB,2024-03-07 21:36:05
0.03%,152.2MiB / 5GiB,2024-03-07 21:36:12
0.09%,152.2MiB / 5GiB,2024-03-07 21:36:20
0.05%,152.2MiB / 5GiB,2024-03-07 21:36:27
2.11%,164.5MiB / 5GiB,2024-03-07 21:36:34
93.04%,351.2MiB / 5GiB,2024-03-07 21:36:41
96.79%,491.5MiB / 5GiB,2024-03-07 21:36:48
94.80%,508.9MiB / 5GiB,2024-03-07 21:36:55
103.88%,602.3MiB / 5GiB,2024-03-07 21:37:02
102.57%,635MiB / 5GiB,2024-03-07 21:37:09
99.11%,768.5MiB / 5GiB,2024-03-07 21:37:16
99.99%,827.4MiB / 5GiB,2024-03-07 21:37:23
99.81%,850.9MiB / 5GiB,2024-03-07 21:37:30
93.45%,884.2MiB / 5GiB,2024-03-07 21:37:37
99.54%,931.2MiB / 5GiB,2024-03-07 21:37:45
100.31%,934.5MiB / 5GiB,2024-03-07 21:37:52
99.11%,936.1MiB / 5GiB,2024-03-07 21:37:59
99.80%,937.7MiB / 5GiB,2024-03-07 21:38:06
99.09%,939MiB / 5GiB,2024-03-07 21:38:13
99.11%,894.5MiB / 5GiB,2024-03-07 21:38:20
99.09%,893.5MiB / 5GiB,2024-03-07 21:38:27
99.82%,893.8MiB / 5GiB,2024-03-07 21:38:34
99.53%,894.6MiB / 5GiB,2024-03-07 21:38:41
100.90%,894.3MiB / 5GiB,2024-03-07 21:38:48
99.97%,896MiB / 5GiB,2024-03-07 21:38:55
100.62%,856.5MiB / 5GiB,2024-03-07 21:39:02
82.53%,774.8MiB / 5GiB,2024-03-07 21:39:09
82.75%,670.6MiB / 5GiB,2024-03-07 21:39:16
79.38%,664.8MiB / 5GiB,2024-03-07 21:39:23
81.90%,653.1MiB / 5GiB,2024-03-07 21:39:30
80.18%,652.7MiB / 5GiB,2024-03-07 21:39:37
80.94%,653MiB / 5GiB,2024-03-07 21:39:44
81.55%,653MiB / 5GiB,2024-03-07 21:39:51
82.76%,652.9MiB / 5GiB,2024-03-07 21:39:58
81.17%,653.5MiB / 5GiB,2024-03-07 21:40:05
77.36%,653.2MiB / 5GiB,2024-03-07 21:40:12
79.28%,652.9MiB / 5GiB,2024-03-07 21:40:20
79.95%,653.1MiB / 5GiB,2024-03-07 21:40:27
81.89%,653.1MiB / 5GiB,2024-03-07 21:40:34
80.30%,652.8MiB / 5GiB,2024-03-07 21:40:41
80.19%,652.9MiB / 5GiB,2024-03-07 21:40:48
80.45%,653.8MiB / 5GiB,2024-03-07 21:40:55
75.03%,654MiB / 5GiB,2024-03-07 21:41:02
76.92%,653.7MiB / 5GiB,2024-03-07 21:41:09
76.64%,653.9MiB / 5GiB,2024-03-07 21:41:16
78.07%,653.9MiB / 5GiB,2024-03-07 21:41:23
75.04%,653.9MiB / 5GiB,2024-03-07 21:41:30
77.16%,653.9MiB / 5GiB,2024-03-07 21:41:37
76.61%,653.9MiB / 5GiB,2024-03-07 21:41:44
0.02%,265.1MiB / 5GiB,2024-03-07 21:41:51
0.03%,265MiB / 5GiB,2024-03-07 21:41:58
0.02%,240.2MiB / 5GiB,2024-03-07 21:42:05
0.03%,240.2MiB / 5GiB,2024-03-07 21:42:12
0.07%,240.2MiB / 5GiB,2024-03-07 21:42:20
0.06%,240.2MiB / 5GiB,2024-03-07 21:42:27
0.02%,240.2MiB / 5GiB,2024-03-07 21:42:34
0.03%,240.2MiB / 5GiB,2024-03-07 21:42:41
0.03%,240.2MiB / 5GiB,2024-03-07 21:42:48
0.03%,240.2MiB / 5GiB,2024-03-07 21:42:55
0.02%,240.2MiB / 5GiB,2024-03-07 21:43:02
14.68%,345.2MiB / 5GiB,2024-03-07 21:43:10
99.25%,543.1MiB / 5GiB,2024-03-07 21:43:17
100.05%,617.2MiB / 5GiB,2024-03-07 21:43:24
98.94%,753.6MiB / 5GiB,2024-03-07 21:43:31
98.79%,801.3MiB / 5GiB,2024-03-07 21:43:38
101.27%,842.7MiB / 5GiB,2024-03-07 21:43:45
98.27%,911.2MiB / 5GiB,2024-03-07 21:43:52
101.21%,1.07GiB / 5GiB,2024-03-07 21:43:59
102.88%,1.084GiB / 5GiB,2024-03-07 21:44:06
102.43%,1.116GiB / 5GiB,2024-03-07 21:44:13
99.21%,1.123GiB / 5GiB,2024-03-07 21:44:20
98.99%,1.135GiB / 5GiB,2024-03-07 21:44:27
98.23%,1.145GiB / 5GiB,2024-03-07 21:44:34
99.12%,1.098GiB / 5GiB,2024-03-07 21:44:41
100.07%,1.108GiB / 5GiB,2024-03-07 21:44:48
98.83%,1.117GiB / 5GiB,2024-03-07 21:44:55
101.15%,1.127GiB / 5GiB,2024-03-07 21:45:03
100.04%,1.137GiB / 5GiB,2024-03-07 21:45:10
99.17%,1.146GiB / 5GiB,2024-03-07 21:45:17
102.19%,1.155GiB / 5GiB,2024-03-07 21:45:24
99.44%,1.164GiB / 5GiB,2024-03-07 21:45:31
99.19%,907.6MiB / 5GiB,2024-03-07 21:45:38
102.66%,1017MiB / 5GiB,2024-03-07 21:45:45
100.05%,1.011GiB / 5GiB,2024-03-07 21:45:52
101.25%,1.025GiB / 5GiB,2024-03-07 21:45:59
99.80%,1.037GiB / 5GiB,2024-03-07 21:46:06
100.78%,1.049GiB / 5GiB,2024-03-07 21:46:13
96.80%,845.4MiB / 5GiB,2024-03-07 21:46:20
96.57%,722.3MiB / 5GiB,2024-03-07 21:46:27
96.76%,722.1MiB / 5GiB,2024-03-07 21:46:34
95.55%,722.3MiB / 5GiB,2024-03-07 21:46:41
96.96%,721.9MiB / 5GiB,2024-03-07 21:46:48
96.03%,722.1MiB / 5GiB,2024-03-07 21:46:55
95.72%,722.2MiB / 5GiB,2024-03-07 21:47:03
95.89%,722.3MiB / 5GiB,2024-03-07 21:47:10
95.44%,722.1MiB / 5GiB,2024-03-07 21:47:17
97.47%,722.1MiB / 5GiB,2024-03-07 21:47:24
95.73%,722.1MiB / 5GiB,2024-03-07 21:47:31
95.98%,722.2MiB / 5GiB,2024-03-07 21:47:38
96.55%,722.1MiB / 5GiB,2024-03-07 21:47:45
97.92%,722MiB / 5GiB,2024-03-07 21:47:52
97.20%,722MiB / 5GiB,2024-03-07 21:47:59
97.32%,722.2MiB / 5GiB,2024-03-07 21:48:06
96.56%,722.1MiB / 5GiB,2024-03-07 21:48:13
97.88%,722.1MiB / 5GiB,2024-03-07 21:48:20
95.41%,722.1MiB / 5GiB,2024-03-07 21:48:27
96.73%,722MiB / 5GiB,2024-03-07 21:48:34
96.14%,722.2MiB / 5GiB,2024-03-07 21:48:41
96.34%,722.3MiB / 5GiB,2024-03-07 21:48:48
96.81%,722.3MiB / 5GiB,2024-03-07 21:48:55
96.41%,722.3MiB / 5GiB,2024-03-07 21:49:02
98.20%,721.9MiB / 5GiB,2024-03-07 21:49:09
97.76%,722.2MiB / 5GiB,2024-03-07 21:49:16
97.90%,722MiB / 5GiB,2024-03-07 21:49:23
96.25%,722MiB / 5GiB,2024-03-07 21:49:30
97.45%,722.1MiB / 5GiB,2024-03-07 21:49:38
97.33%,722.1MiB / 5GiB,2024-03-07 21:49:45
97.04%,722MiB / 5GiB,2024-03-07 21:49:52
98.48%,721.9MiB / 5GiB,2024-03-07 21:49:59
96.89%,722.1MiB / 5GiB,2024-03-07 21:50:06
96.29%,722.1MiB / 5GiB,2024-03-07 21:50:13
97.94%,722MiB / 5GiB,2024-03-07 21:50:20
97.00%,721.9MiB / 5GiB,2024-03-07 21:50:27
94.27%,721.9MiB / 5GiB,2024-03-07 21:50:34
97.27%,722.4MiB / 5GiB,2024-03-07 21:50:41
96.53%,722.3MiB / 5GiB,2024-03-07 21:50:48
97.73%,722MiB / 5GiB,2024-03-07 21:50:55
97.03%,722.1MiB / 5GiB,2024-03-07 21:51:02
96.31%,722MiB / 5GiB,2024-03-07 21:51:09
98.44%,721.9MiB / 5GiB,2024-03-07 21:51:16
96.69%,722.1MiB / 5GiB,2024-03-07 21:51:23
97.17%,721.9MiB / 5GiB,2024-03-07 21:51:30
96.39%,721.9MiB / 5GiB,2024-03-07 21:51:37
97.91%,722.1MiB / 5GiB,2024-03-07 21:51:44
97.40%,722.5MiB / 5GiB,2024-03-07 21:51:51
96.62%,722.1MiB / 5GiB,2024-03-07 21:51:58
96.39%,722.5MiB / 5GiB,2024-03-07 21:52:06
97.12%,722.5MiB / 5GiB,2024-03-07 21:52:13
97.71%,722.3MiB / 5GiB,2024-03-07 21:52:20
96.91%,722.1MiB / 5GiB,2024-03-07 21:52:27
96.59%,722.2MiB / 5GiB,2024-03-07 21:52:34
96.33%,722.2MiB / 5GiB,2024-03-07 21:52:41
95.12%,722.1MiB / 5GiB,2024-03-07 21:52:48
97.04%,722.3MiB / 5GiB,2024-03-07 21:52:55
97.77%,722.2MiB / 5GiB,2024-03-07 21:53:02
94.68%,722.2MiB / 5GiB,2024-03-07 21:53:09
97.63%,722.3MiB / 5GiB,2024-03-07 21:53:16
94.25%,722.5MiB / 5GiB,2024-03-07 21:53:23
95.72%,722.5MiB / 5GiB,2024-03-07 21:53:30
95.62%,722.2MiB / 5GiB,2024-03-07 21:53:37
