98.82%,1.054GiB / 5GiB,2024-03-08 08:42:58
101.29%,1.061GiB / 5GiB,2024-03-08 08:43:05
99.41%,1.068GiB / 5GiB,2024-03-08 08:43:12
100.19%,1.075GiB / 5GiB,2024-03-08 08:43:20
102.28%,1.081GiB / 5GiB,2024-03-08 08:43:27
99.55%,1.088GiB / 5GiB,2024-03-08 08:43:34
101.99%,1.094GiB / 5GiB,2024-03-08 08:43:41
99.54%,1.101GiB / 5GiB,2024-03-08 08:43:48
99.90%,1.107GiB / 5GiB,2024-03-08 08:43:55
98.33%,1.113GiB / 5GiB,2024-03-08 08:44:02
100.41%,1.12GiB / 5GiB,2024-03-08 08:44:09
100.69%,1.125GiB / 5GiB,2024-03-08 08:44:16
99.66%,934.4MiB / 5GiB,2024-03-08 08:44:23
86.00%,822.8MiB / 5GiB,2024-03-08 08:44:30
85.63%,602.9MiB / 5GiB,2024-03-08 08:44:37
84.09%,603.1MiB / 5GiB,2024-03-08 08:44:44
86.50%,603.5MiB / 5GiB,2024-03-08 08:44:51
85.38%,603.3MiB / 5GiB,2024-03-08 08:44:58
86.61%,602.9MiB / 5GiB,2024-03-08 08:45:05
87.33%,602.9MiB / 5GiB,2024-03-08 08:45:12
88.02%,602.9MiB / 5GiB,2024-03-08 08:45:19
91.01%,603.3MiB / 5GiB,2024-03-08 08:45:27
85.68%,603.1MiB / 5GiB,2024-03-08 08:45:34
86.21%,603.3MiB / 5GiB,2024-03-08 08:45:41
86.44%,603.2MiB / 5GiB,2024-03-08 08:45:48
89.43%,603.3MiB / 5GiB,2024-03-08 08:45:55
82.21%,603.3MiB / 5GiB,2024-03-08 08:46:02
89.63%,603.2MiB / 5GiB,2024-03-08 08:46:09
85.33%,603.4MiB / 5GiB,2024-03-08 08:46:16
83.50%,603MiB / 5GiB,2024-03-08 08:46:23
86.56%,603.5MiB / 5GiB,2024-03-08 08:46:30
84.00%,604MiB / 5GiB,2024-03-08 08:46:37
82.32%,603.6MiB / 5GiB,2024-03-08 08:46:44
82.80%,603.8MiB / 5GiB,2024-03-08 08:46:51
84.40%,603.9MiB / 5GiB,2024-03-08 08:46:58
83.28%,603.7MiB / 5GiB,2024-03-08 08:47:05
86.07%,603.6MiB / 5GiB,2024-03-08 08:47:12
84.79%,603.8MiB / 5GiB,2024-03-08 08:47:19
85.85%,603.7MiB / 5GiB,2024-03-08 08:47:26
83.81%,603.5MiB / 5GiB,2024-03-08 08:47:33
0.08%,332.6MiB / 5GiB,2024-03-08 08:47:40
0.03%,304.1MiB / 5GiB,2024-03-08 08:47:48
0.02%,304.1MiB / 5GiB,2024-03-08 08:47:55
0.08%,304.1MiB / 5GiB,2024-03-08 08:48:02
0.03%,304.1MiB / 5GiB,2024-03-08 08:48:09
0.03%,304.1MiB / 5GiB,2024-03-08 08:48:16
0.03%,304.1MiB / 5GiB,2024-03-08 08:48:23
0.02%,304.1MiB / 5GiB,2024-03-08 08:48:30
0.11%,304.1MiB / 5GiB,2024-03-08 08:48:37
30.70%,397.2MiB / 5GiB,2024-03-08 08:48:45
99.60%,487.8MiB / 5GiB,2024-03-08 08:48:52
96.11%,517.1MiB / 5GiB,2024-03-08 08:48:59
99.97%,540.1MiB / 5GiB,2024-03-08 08:49:06
95.30%,530.3MiB / 5GiB,2024-03-08 08:49:13
99.53%,797.7MiB / 5GiB,2024-03-08 08:49:20
101.59%,809.8MiB / 5GiB,2024-03-08 08:49:27
99.58%,819.9MiB / 5GiB,2024-03-08 08:49:34
96.26%,831.4MiB / 5GiB,2024-03-08 08:49:41
97.75%,844.9MiB / 5GiB,2024-03-08 08:49:48
99.28%,872.6MiB / 5GiB,2024-03-08 08:49:55
103.14%,874.9MiB / 5GiB,2024-03-08 08:50:02
99.22%,829.6MiB / 5GiB,2024-03-08 08:50:09
101.10%,830.1MiB / 5GiB,2024-03-08 08:50:16
100.32%,831MiB / 5GiB,2024-03-08 08:50:23
98.83%,831.3MiB / 5GiB,2024-03-08 08:50:31
99.54%,832.1MiB / 5GiB,2024-03-08 08:50:38
99.18%,832.2MiB / 5GiB,2024-03-08 08:50:45
99.30%,832.7MiB / 5GiB,2024-03-08 08:50:52
99.01%,832.9MiB / 5GiB,2024-03-08 08:50:59
99.25%,833.3MiB / 5GiB,2024-03-08 08:51:06
102.30%,833.5MiB / 5GiB,2024-03-08 08:51:13
99.41%,833.8MiB / 5GiB,2024-03-08 08:51:20
101.06%,834.4MiB / 5GiB,2024-03-08 08:51:27
100.07%,834.7MiB / 5GiB,2024-03-08 08:51:34
99.90%,834.9MiB / 5GiB,2024-03-08 08:51:41
100.66%,835.3MiB / 5GiB,2024-03-08 08:51:48
99.24%,835.6MiB / 5GiB,2024-03-08 08:51:55
99.26%,835.9MiB / 5GiB,2024-03-08 08:52:02
100.17%,836.3MiB / 5GiB,2024-03-08 08:52:09
100.46%,836.7MiB / 5GiB,2024-03-08 08:52:16
98.64%,837.1MiB / 5GiB,2024-03-08 08:52:24
102.17%,837.3MiB / 5GiB,2024-03-08 08:52:31
99.16%,837.6MiB / 5GiB,2024-03-08 08:52:38
102.90%,838.4MiB / 5GiB,2024-03-08 08:52:45
99.07%,838.4MiB / 5GiB,2024-03-08 08:52:52
99.10%,838.7MiB / 5GiB,2024-03-08 08:52:59
101.03%,839.2MiB / 5GiB,2024-03-08 08:53:06
99.48%,839.2MiB / 5GiB,2024-03-08 08:53:13
100.94%,839.6MiB / 5GiB,2024-03-08 08:53:20
99.34%,853MiB / 5GiB,2024-03-08 08:53:27
99.16%,960.8MiB / 5GiB,2024-03-08 08:53:34
100.92%,997.8MiB / 5GiB,2024-03-08 08:53:41
98.81%,998.8MiB / 5GiB,2024-03-08 08:53:48
101.72%,999.2MiB / 5GiB,2024-03-08 08:53:55
99.22%,999.8MiB / 5GiB,2024-03-08 08:54:02
100.98%,1001MiB / 5GiB,2024-03-08 08:54:09
99.76%,1001MiB / 5GiB,2024-03-08 08:54:16
98.83%,1002MiB / 5GiB,2024-03-08 08:54:24
100.06%,1002MiB / 5GiB,2024-03-08 08:54:31
99.61%,1002MiB / 5GiB,2024-03-08 08:54:38
102.66%,1003MiB / 5GiB,2024-03-08 08:54:45
98.90%,1002MiB / 5GiB,2024-03-08 08:54:52
99.71%,1002MiB / 5GiB,2024-03-08 08:54:59
99.34%,1003MiB / 5GiB,2024-03-08 08:55:06
99.51%,1003MiB / 5GiB,2024-03-08 08:55:13
100.84%,1004MiB / 5GiB,2024-03-08 08:55:20
99.59%,1004MiB / 5GiB,2024-03-08 08:55:27
99.22%,1004MiB / 5GiB,2024-03-08 08:55:34
99.80%,1005MiB / 5GiB,2024-03-08 08:55:41
98.85%,1005MiB / 5GiB,2024-03-08 08:55:48
100.35%,1005MiB / 5GiB,2024-03-08 08:55:55
102.46%,1006MiB / 5GiB,2024-03-08 08:56:02
98.89%,1006MiB / 5GiB,2024-03-08 08:56:09
99.34%,1006MiB / 5GiB,2024-03-08 08:56:17
99.67%,1007MiB / 5GiB,2024-03-08 08:56:24
99.46%,1007MiB / 5GiB,2024-03-08 08:56:31
100.94%,1008MiB / 5GiB,2024-03-08 08:56:38
98.88%,1008MiB / 5GiB,2024-03-08 08:56:45
99.07%,1008MiB / 5GiB,2024-03-08 08:56:52
101.47%,1009MiB / 5GiB,2024-03-08 08:56:59
102.04%,1009MiB / 5GiB,2024-03-08 08:57:06
99.18%,1009MiB / 5GiB,2024-03-08 08:57:13
100.07%,1010MiB / 5GiB,2024-03-08 08:57:20
98.76%,1010MiB / 5GiB,2024-03-08 08:57:27
101.59%,1010MiB / 5GiB,2024-03-08 08:57:34
99.51%,1011MiB / 5GiB,2024-03-08 08:57:41
99.52%,1011MiB / 5GiB,2024-03-08 08:57:48
99.95%,1011MiB / 5GiB,2024-03-08 08:57:55
99.61%,1011MiB / 5GiB,2024-03-08 08:58:02
101.67%,1012MiB / 5GiB,2024-03-08 08:58:09
99.32%,1012MiB / 5GiB,2024-03-08 08:58:17
98.70%,1013MiB / 5GiB,2024-03-08 08:58:24
99.17%,1013MiB / 5GiB,2024-03-08 08:58:31
99.90%,1013MiB / 5GiB,2024-03-08 08:58:38
100.01%,1014MiB / 5GiB,2024-03-08 08:58:45
98.34%,1014MiB / 5GiB,2024-03-08 08:58:52
101.11%,1014MiB / 5GiB,2024-03-08 08:58:59
99.63%,1014MiB / 5GiB,2024-03-08 08:59:06
98.47%,1015MiB / 5GiB,2024-03-08 08:59:13
99.44%,1015MiB / 5GiB,2024-03-08 08:59:20
98.44%,1015MiB / 5GiB,2024-03-08 08:59:27
100.65%,1016MiB / 5GiB,2024-03-08 08:59:34
100.31%,1016MiB / 5GiB,2024-03-08 08:59:41
99.68%,1016MiB / 5GiB,2024-03-08 08:59:48
99.35%,1017MiB / 5GiB,2024-03-08 08:59:55
98.44%,1017MiB / 5GiB,2024-03-08 09:00:02
99.44%,1017MiB / 5GiB,2024-03-08 09:00:09
99.50%,1017MiB / 5GiB,2024-03-08 09:00:17
99.47%,1018MiB / 5GiB,2024-03-08 09:00:24
99.56%,1018MiB / 5GiB,2024-03-08 09:00:31
99.15%,1019MiB / 5GiB,2024-03-08 09:00:38
99.44%,1019MiB / 5GiB,2024-03-08 09:00:45
98.48%,1019MiB / 5GiB,2024-03-08 09:00:52
99.14%,1019MiB / 5GiB,2024-03-08 09:00:59
100.06%,1019MiB / 5GiB,2024-03-08 09:01:06
99.73%,1020MiB / 5GiB,2024-03-08 09:01:13
99.43%,1020MiB / 5GiB,2024-03-08 09:01:20
100.21%,1020MiB / 5GiB,2024-03-08 09:01:27
100.57%,1021MiB / 5GiB,2024-03-08 09:01:34
99.03%,1021MiB / 5GiB,2024-03-08 09:01:41
99.21%,1021MiB / 5GiB,2024-03-08 09:01:48
99.37%,1022MiB / 5GiB,2024-03-08 09:01:55
98.98%,1021MiB / 5GiB,2024-03-08 09:02:02
100.93%,1022MiB / 5GiB,2024-03-08 09:02:09
98.89%,1022MiB / 5GiB,2024-03-08 09:02:17
99.71%,1023MiB / 5GiB,2024-03-08 09:02:24
100.55%,1023MiB / 5GiB,2024-03-08 09:02:31
99.95%,1023MiB / 5GiB,2024-03-08 09:02:38
100.76%,1023MiB / 5GiB,2024-03-08 09:02:45
99.78%,1024MiB / 5GiB,2024-03-08 09:02:52
98.94%,1024MiB / 5GiB,2024-03-08 09:02:59
99.95%,1GiB / 5GiB,2024-03-08 09:03:06
99.89%,1GiB / 5GiB,2024-03-08 09:03:13
99.55%,1.001GiB / 5GiB,2024-03-08 09:03:20
100.87%,1.001GiB / 5GiB,2024-03-08 09:03:27
99.32%,1.001GiB / 5GiB,2024-03-08 09:03:34
101.12%,1.001GiB / 5GiB,2024-03-08 09:03:41
99.87%,1.002GiB / 5GiB,2024-03-08 09:03:48
99.12%,1.002GiB / 5GiB,2024-03-08 09:03:55
101.46%,1.002GiB / 5GiB,2024-03-08 09:04:02
98.77%,1.003GiB / 5GiB,2024-03-08 09:04:10
99.35%,1.003GiB / 5GiB,2024-03-08 09:04:17
100.07%,1.003GiB / 5GiB,2024-03-08 09:04:24
98.86%,1.003GiB / 5GiB,2024-03-08 09:04:31
99.64%,1.004GiB / 5GiB,2024-03-08 09:04:38
102.51%,1.004GiB / 5GiB,2024-03-08 09:04:45
99.17%,1.004GiB / 5GiB,2024-03-08 09:04:52
99.84%,1.005GiB / 5GiB,2024-03-08 09:04:59
99.63%,1.005GiB / 5GiB,2024-03-08 09:05:06
101.60%,1.005GiB / 5GiB,2024-03-08 09:05:13
98.60%,1.006GiB / 5GiB,2024-03-08 09:05:20
99.20%,1.005GiB / 5GiB,2024-03-08 09:05:27
100.65%,1.006GiB / 5GiB,2024-03-08 09:05:34
99.20%,1.006GiB / 5GiB,2024-03-08 09:05:41
99.50%,1.006GiB / 5GiB,2024-03-08 09:05:48
93.43%,1.011GiB / 5GiB,2024-03-08 09:05:55
59.53%,807.1MiB / 5GiB,2024-03-08 09:06:03
58.30%,721.4MiB / 5GiB,2024-03-08 09:06:10
61.50%,721.6MiB / 5GiB,2024-03-08 09:06:17
59.14%,721.6MiB / 5GiB,2024-03-08 09:06:24
0.03%,422.5MiB / 5GiB,2024-03-08 09:06:31
0.02%,392.9MiB / 5GiB,2024-03-08 09:06:38
0.03%,392.9MiB / 5GiB,2024-03-08 09:06:45
0.09%,392.9MiB / 5GiB,2024-03-08 09:06:52
0.04%,392.9MiB / 5GiB,2024-03-08 09:06:59
0.05%,392.9MiB / 5GiB,2024-03-08 09:07:06
0.03%,392.9MiB / 5GiB,2024-03-08 09:07:13
0.02%,392.9MiB / 5GiB,2024-03-08 09:07:21
10.24%,432.4MiB / 5GiB,2024-03-08 09:07:28
24.78%,503.8MiB / 5GiB,2024-03-08 09:07:35
101.73%,608MiB / 5GiB,2024-03-08 09:07:42
97.58%,600.8MiB / 5GiB,2024-03-08 09:07:49
98.55%,605.3MiB / 5GiB,2024-03-08 09:07:56
99.27%,626.6MiB / 5GiB,2024-03-08 09:08:03
99.36%,860.6MiB / 5GiB,2024-03-08 09:08:10
98.41%,870.4MiB / 5GiB,2024-03-08 09:08:17
98.99%,889.9MiB / 5GiB,2024-03-08 09:08:24
99.29%,922.1MiB / 5GiB,2024-03-08 09:08:31
98.26%,927.8MiB / 5GiB,2024-03-08 09:08:39
100.51%,947.7MiB / 5GiB,2024-03-08 09:08:46
99.74%,948.7MiB / 5GiB,2024-03-08 09:08:53
99.27%,948.6MiB / 5GiB,2024-03-08 09:09:00
99.99%,949.2MiB / 5GiB,2024-03-08 09:09:07
99.41%,949.4MiB / 5GiB,2024-03-08 09:09:14
98.45%,950.3MiB / 5GiB,2024-03-08 09:09:21
100.05%,950.6MiB / 5GiB,2024-03-08 09:09:28
100.01%,950.9MiB / 5GiB,2024-03-08 09:09:35
99.58%,951.3MiB / 5GiB,2024-03-08 09:09:42
99.15%,951.6MiB / 5GiB,2024-03-08 09:09:49
101.20%,951.8MiB / 5GiB,2024-03-08 09:09:56
101.12%,952.3MiB / 5GiB,2024-03-08 09:10:03
99.11%,952.5MiB / 5GiB,2024-03-08 09:10:10
99.89%,953.1MiB / 5GiB,2024-03-08 09:10:17
99.06%,953.3MiB / 5GiB,2024-03-08 09:10:24
100.90%,954MiB / 5GiB,2024-03-08 09:10:32
99.31%,954.5MiB / 5GiB,2024-03-08 09:10:39
100.10%,954.4MiB / 5GiB,2024-03-08 09:10:46
100.83%,954.9MiB / 5GiB,2024-03-08 09:10:53
98.90%,955MiB / 5GiB,2024-03-08 09:11:00
100.71%,955.7MiB / 5GiB,2024-03-08 09:11:07
99.35%,955.9MiB / 5GiB,2024-03-08 09:11:14
100.34%,956.2MiB / 5GiB,2024-03-08 09:11:21
102.36%,956.6MiB / 5GiB,2024-03-08 09:11:28
98.98%,956.7MiB / 5GiB,2024-03-08 09:11:35
100.49%,957.1MiB / 5GiB,2024-03-08 09:11:42
101.42%,957.7MiB / 5GiB,2024-03-08 09:11:49
99.46%,957.7MiB / 5GiB,2024-03-08 09:11:56
100.12%,958.3MiB / 5GiB,2024-03-08 09:12:03
99.58%,958.5MiB / 5GiB,2024-03-08 09:12:10
101.31%,958.7MiB / 5GiB,2024-03-08 09:12:17
100.56%,959.1MiB / 5GiB,2024-03-08 09:12:24
99.45%,959.3MiB / 5GiB,2024-03-08 09:12:32
98.57%,959.9MiB / 5GiB,2024-03-08 09:12:39
101.54%,875.2MiB / 5GiB,2024-03-08 09:12:46
99.19%,1.08GiB / 5GiB,2024-03-08 09:12:53
101.44%,1.081GiB / 5GiB,2024-03-08 09:13:00
98.96%,1.047GiB / 5GiB,2024-03-08 09:13:07
98.41%,1.048GiB / 5GiB,2024-03-08 09:13:14
101.48%,1.048GiB / 5GiB,2024-03-08 09:13:21
99.17%,1.049GiB / 5GiB,2024-03-08 09:13:28
100.89%,1.049GiB / 5GiB,2024-03-08 09:13:35
99.15%,1.05GiB / 5GiB,2024-03-08 09:13:42
98.75%,1.05GiB / 5GiB,2024-03-08 09:13:49
100.43%,1.051GiB / 5GiB,2024-03-08 09:13:56
